ntd_id,legacy_ntd_id,agency_name,reporter_acronym,doing_business_as,reporter_status,reporter_type,reporting_module,organization_type,reported_by_ntd_id,reported_by_name,subrecipient_type,fy_end_date,original_due_date,address_line_1,address_line_2,p_o_box,city,state,zip_code,zip_code_ext,region,url,fta_recipient_id,duns_number,service_area_sq_miles,service_area_pop,primary_uza,uza_name,tribal_area_name,population,density,sq_miles,voms_do,voms_pt,total_voms,volunteer_drivers,personal_vehicles,tam_tier,mode_ar,mode_cb,mode_cc,mode_cr,mode_dr,mode_dt,mode_fb,mode_hr,mode_ip,mode_jt,mode_lr,mode_mb,mode_mg,mode_or,mode_pb,mode_rb,mode_sr,mode_tb,mode_tr,mode_vp,mode_yr,mode_total,mb_only,dr_only,vp_only,mb_dr,vrm_ar,vrm_cb,vrm_cc,vrm_cr,vrm_dr,vrm_dt,vrm_fb,vrm_hr,vrm_ip,vrm_jt,vrm_lr,vrm_mb,vrm_mg,vrm_or,vrm_pb,vrm_rb,vrm_sr,vrm_tb,vrm_tr,vrm_vp,vrm_yr,vrm_total,vrh_ar,vrh_cb,vrh_cc,vrh_cr,vrh_dr,vrh_dt,vrh_fb,vrh_hr,vrh_ip,vrh_jt,vrh_lr,vrh_mb,vrh_mg,vrh_or,vrh_pb,vrh_rb,vrh_sr,vrh_tb,vrh_tr,vrh_vp,vrh_yr,vrh_total,upt_ar,upt_cb,upt_cc,upt_cr,upt_dr,upt_dt,upt_fb,upt_hr,upt_ip,upt_jt,upt_lr,upt_mb,upt_mg,upt_or,upt_pb,upt_rb,upt_sr,upt_tb,upt_tr,upt_vp,upt_yr,upt_total
4R03-41158,4R03-010,Lumpkin County ,,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,266 Mechanicsville Rd.,,,Dahlonega,GA,30533,819.0,4,www.lumpkincounty.gov/dept/transit					,,10102408.0,,,,,,,,,2,,2,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 36,222",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,36222.0,0,0,0.0,0," 3,169",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,3169.0,0.0,0,0.0,0," 5,431",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,5431.0
4R03-41168,4R03-033,Wilkes County Commission Transit,WCT,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,"23 East Court Street, Rm 222",,,Washington,GA,30673,1570.0,4,http://www.wta1.org,,80093750.0,,,,,,,,,3,,3,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 97,915",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,97915.0,0,0,0.0,0," 5,128",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,5128.0,0.0,0,0.0,0," 13,446",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,13446.0
4R03-41171,4R03-013,Walker County,,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,91 Industrial Drive,,,Chickamauga,GA,30707,3479.0,4,https://walkercountyga.gov/residents/walker-transit/,,10126969.0,,,,,,,,,14,,14,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 331,854",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,331854.0,0,0,0.0,0," 17,075",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,17075.0,0.0,0,0.0,0," 20,544",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,20544.0
4R03-41176,4R03-036,Crawford County Transit,CCT,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,1101 Highway 341 North,,1059,Roberta,GA,31078,1059.0,4,http://www.crawfordcountyga.org,,833140895.0,,,,,,,,,5,,5,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 64,668",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,64668.0,0,0,0.0,0," 4,736",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,4736.0,0.0,0,0.0,0," 3,248",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,3248.0
4R03-41177,4R03-090,Southwest Georgia RC,,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,181 East Broad St.,,1603,Camilla,GA,31730,346.0,4,http://www.swgrc.org/regional-transit/,,68828684.0,,,,,,,,,80,,80,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 3,049,020",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,3049020.0,0,0,0.0,0," 152,930",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,152930.0,0.0,0,0.0,0," 261,694",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,261694.0
4R03-41185,4R03-063,Thomas County Transit,TCATS,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,116 W. Jefferson St.,,920,Thomasville,GA,31799,920.0,4,http://www.thomascountyboc.org,,91539908.0,,,,,,,,,20,,20,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 477,407",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,477407.0,0,0,0.0,0," 32,367",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,32367.0,0.0,0,0.0,0," 86,415",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,86415.0
4R03-41190,4R03-086,Paulding County,,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,240 Constitution Blvd., ,,Dallas,GA,30132,4614.0,4,http://www.paulding.gov/index.aspx?NID=809,,40678831.0,,,,,,,,,5,,5,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 147,929",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,147929.0,0,0,0.0,0," 7,938",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,7938.0,0.0,0,0.0,0," 14,685",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,14685.0
4R03-41196,4R03-016,Bleckley County Transit,BCT,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,112 North Second Street							,,,Cochran,GA,31014,9678.0,4,http://www.bleckley.org,,102024614.0,,,,,,,,,3,,3,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 54,267",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,54267.0,0,0,0.0,0," 5,648",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,5648.0,0.0,0,0.0,0," 5,397",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,5397.0
4R03-44936,,Brantley County,,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,33 Allen Road,,398,Nahunta,GA,31553,,4,http://brantleycountyga.blogspot.com/,,91753020.0,,,,,,,,,1,,1,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 38,082",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,38082.0,0,0,0.0,0," 1,509",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1509.0,0.0,0,0.0,0, 959,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,959.0
4R03-44937,,Ben HIll,,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,402-A East Pine Street,,,Fitzgerald,GA,31750,2866.0,4,http://www.benhillcounty.com/fyi/transit.htm,,626931430.0,,,,,,,,,6,,6,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 287,566",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,287566.0,0,0,0.0,0," 13,540",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,13540.0,0.0,0,0.0,0," 17,264",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,17264.0
4R03-44945,,"North Georgia Community Action, Inc. ",,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R03,Georgia Department of Transportation,Rural General Public Transit,6/30/2019,10/31/2019,1344 Talking Rock Road,,760,Jasper,GA,30143,1011.0,4,http://ngcainc.com/m-a-t-s-transportation/,,92147099.0,,,,,,,,,20,,20,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 293,938",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,293938.0,0,0,0.0,0," 22,424",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,22424.0,0.0,0,0.0,0," 49,141",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,49141.0
4R03-60208,7R03-038,"Greyhound Lines, Inc.",,,Active,Rural Reporter,Rural,Private-For-Profit Corporation,4R03,Georgia Department of Transportation,Intercity Bus,6/30/2019,10/31/2019,350 N St. Paul Street,,,Dallas,TX,75201,,6,http://www.greyhound.com,1635.0,825063233.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,4642728.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,285368.0
4R04,4R04,Kentucky Transportation Cabinet,KYTC,,Active,State Reporter,Rural,,,,,6/30/2019,10/31/2019,Office of Transportation Delivery,200 Mero Street,,Frankfort,KY,40622,,4,http://www.transportation.ky.gov/,1003.0,927328732.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
4R04-40909,4R04-024,"Middle Kentucky River Area Development Council, Inc.",MKRADC,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,1137 Main St,,,Jackson,KY,41339,,4,www.mkcap.org,,76785518.0,,,,,,,,,14,,14,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 390,653",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,390653.0,0,0,0.0,0," 31,353",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,31353.0,0.0,0,0.0,0," 19,269",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,19269.0
4R04-40941,4R04-019,"Rural Transit Enterprises Coordinated, Inc.",RTEC,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,100 East Main Street,,746,Mt. Vernon,KY,40456,,4,http://www.4rtec.com/,,876637141.0,,,,,,,,,176,,176,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 5,767,481",0,0,0,0.0,0.0,0," 25,449",0,0.0,0,0,0,0,0,0,0,5792930.0,0,0,0.0,0," 291,840",0,0,0,0.0,0.0,0," 1,867",0,0.0,0,0,0,0,0,0,0,293707.0,0.0,0,0.0,0," 605,390",0,0,0,0.0,0.0,0, 790,0,0.0,0,0,0,0,0,0,0,606180.0
4R04-40948,4R04-001,Bluegrass Community Action Agency,BGCAA,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,111 Professional Ct.,,,Frankfort,KY,40602,,4,http://www.bluegrasscommunityaction.org/bgcap_bus.html,,144314226.0,,,,,,,,,64,,64,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 1,837,625",0,0,0,0.0,0.0,0," 122,478",0,0.0,0,0,0,0,0,0,0,1960103.0,0,0,0.0,0," 122,928",0,0,0,0.0,0.0,0," 10,955",0,0.0,0,0,0,0,0,0,0,133883.0,0.0,0,0.0,0," 226,677",0,0,0,0.0,0.0,0," 16,052",0,0.0,0,0,0,0,0,0,0,242729.0
4R04-40953,4R04-015,"Pennyrile Allied Community Services, Inc.",PACS,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,1100 Liberty St,,,Hopkinsville,KY,42241,,4,http://www.pacs-ky.org/,,82316738.0,,,,,,,,,102,,102,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 2,436,779",0,0,0,0.0,0.0,0," 269,199",0,0.0,0,0,0,0,0,0,0,2705978.0,0,0,0.0,0," 143,289",0,0,0,0.0,0.0,0," 17,223",0,0.0,0,0,0,0,0,0,0,160512.0,0.0,0,0.0,0," 284,245",0,0,0,0.0,0.0,0," 77,969",0,0.0,0,0,0,0,0,0,0,362214.0
4R04-40971,4R04-009,Licking Valley CAP,LVCAP,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,203 High St.,,,Flemingsburg,KY,41041,,4,http://www.lvcap.com/,,103548947.0,,,,,,,,,80,,80,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 1,003,387",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1003387.0,0,0,0.0,0," 74,113",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,74113.0,0.0,0,0.0,0," 37,573",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,37573.0
4R04-40972,4R04-025,Gateway Community Services Organization,GCSO,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,151 University Drive,,367,West Liberty,KY,41472,,4,http://gatewaycaa.org/community-services/transportation/,,94197217.0,,,,,,,,,3,,3,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 60,786",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,60786.0,0,0,0.0,0," 3,963",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,3963.0,0.0,0,0.0,0," 4,185",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,4185.0
4R04-40979,4R04-022,"KY River Foothills Development Council, Inc.",KRFDC,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,309 Spangler Dr.,,,Richmond,KY,40475,,4,http://www.foothillscap.org/Services/,,71316657.0,,,,,,,,,38,,38,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 659,278",0,0,0,0.0,0.0,0," 171,127",0,0.0,0,0,0,0,0,0,0,830405.0,0,0,0.0,0," 42,617",0,0,0,0.0,0.0,0," 19,283",0,0.0,0,0,0,0,0,0,0,61900.0,0.0,0,0.0,0," 78,854",0,0,0,0.0,0.0,0," 114,632",0,0.0,0,0,0,0,0,0,0,193486.0
4R04-40997,4R04-032,Owen County Fiscal Court,OCFC,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,100 N. Thomas,,,Owenton,KY,40359,,4,http://owencountyky.us/services/public-transit.html,,140753463.0,,,,,,,,,13,,13,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 315,240",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,315240.0,0,0,0.0,0," 16,297",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,16297.0,0.0,0,0.0,0," 12,862",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,12862.0
4R04-41006,4R04-016,Sandy Valley Transportation Services,SVTS,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,81 Resource Court,,,Prestonsburg,KY,41653,,4,http://svtransport.org/,,87630831.0,,,,,,,,,74,,74,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 4,126,012",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,4126012.0,0,0,0.0,0," 145,028",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,145028.0,0.0,0,0.0,0," 248,397",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,248397.0
4R04-41013,4R04-012,Paducah Transit Authority,PTA,,Active,Rural Reporter,Rural,Independent Public Agency or Authority of Transit Service,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,850 Harrison St.,,,Paducah,KY,42002,,4,http://www.paducahtransit.com/,,156336224.0,,,,,,,,,53,,53,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 1,068,722",0,0,0,0.0,0.0,0," 219,110",0,0.0,0,0,0,0,0,0,0,1287832.0,0,0,0.0,0," 56,027",0,0,0,0.0,0.0,0," 14,431",0,0.0,0,0,0,0,0,0,0,70458.0,0.0,0,0.0,0," 98,167",0,0,0,0.0,0.0,0," 178,761",0,0.0,0,0,0,0,0,0,0,276928.0
4R04-41023,4R04-003,Daniel Boone Development Council,DBDC,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,1535 Shamrock Rd,,,Manchester,KY,40962,,4,http://danielboonecaa.org/programs/transportation,,62975404.0,,,,,,,,,120,,120,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 2,265,859",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,2265859.0,0,0,0.0,0," 152,657",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,152657.0,0.0,0,0.0,0," 162,947",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,162947.0
4R04-41032,4R04-013,Maysville Transit System,MTS,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,1678 Martha Comer Dr,,,Maysville,KY,41056,,4,http://www.cityofmaysville.com/category/listings/transportation/,,23833361.0,,,,,,,,,7,,7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 77,880",0,0.0,0,0,0,0,0,0,0,77880.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 3,942",0,0.0,0,0,0,0,0,0,0,3942.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0," 27,672",0,0.0,0,0,0,0,0,0,0,27672.0
4R04-41053,4R04-011,Murray-Calloway County Transit Authority,MCTA,,Active,Rural Reporter,Rural,Independent Public Agency or Authority of Transit Service,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,1111 Transit Way,,,Murray,KY,42071,,4,http://www.murraytransit.com/,,828687160.0,,,,,,,,,29,,29,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 548,749",0,0,0,0.0,0.0,0," 78,456",0,0.0,0,0,0,0,0,0,0,627205.0,0,0,0.0,0," 37,861",0,0,0,0.0,0.0,0," 7,589",0,0.0,0,0,0,0,0,0,0,45450.0,0.0,0,0.0,0," 67,499",0,0,0,0.0,0.0,0," 34,875",0,0.0,0,0,0,0,0,0,0,102374.0
4R04-41083,4R04-006,Glasgow Transit System,GLAS,,Active,Rural Reporter,Rural,"City, County or Local Government Unit or Department of Transportation",4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,310 West Front St,,,Glasgow,KY,42141,,4,http://www.cityofglasgow.org/,,605624675.0,,,,,,,,,2,,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 34,924",0,0.0,0,0,0,0,0,0,0,34924.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0," 3,023",0,0.0,0,0,0,0,0,0,0,3023.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0," 8,075",0,0.0,0,0,0,0,0,0,0,8075.0
4R04-41090,4R04-027,"Louisville WHEELS Transportation, Inc",LOUWHEELS,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,1134 S. Preston St.,,,Louisville,KY,40203,,4,,,830366881.0,,,,,,,,,72,,72,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 1,149,803",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1149803.0,0,0,0.0,0," 123,918",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,123918.0,0.0,0,0.0,0," 98,381",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,98381.0
4R04-41094,4R04-014,Northeast KY Area Development Council,NEAST,,Active,Rural Reporter,Rural,Private-Non-Profit Corporation,4R04,Kentucky Transportation Cabinet,Rural General Public Transit,6/30/2019,10/31/2019,539 Hitchins Ave.,,,Olive Hill,KY,41164,,4,http://www.nkcaa.net/index.php/programs/,,72673239.0,,,,,,,,,22,,22,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 583,982",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,583982.0,0,0,0.0,0," 24,983",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,24983.0,0.0,0,0.0,0," 71,151",0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,71151.0
