NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
4R05-40957,N-Route,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$810,195","$810,195","$810,195",
4R05-40969,Madison County Citizens Services Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$664,766","$664,766","$664,766",
4R05-40987,Copiah County Human Resource Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$496,829","$496,829","$496,829",
4R05-41024,Mississippi Valley State University Mass Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$741,486","$741,486","$741,486",
4R05-41030,SMART Starkville-MSU Area Rapid Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$94,027","$94,027","$94,027",
4R05-41030,SMART Starkville-MSU Area Rapid Transit,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$2,712,884","$2,712,884","$2,712,884",
4R05-41039,Northeast Mississippi Community Services,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,699,690","$1,699,690","$1,699,690",
4R05-41044,Community Development Inc.,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,453,955","$1,453,955","$1,453,955",
4R05-41051,"Five County Child Development Program, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$461,899","$461,899","$461,899",
4R05-41052,City of Oxford,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$65,416","$65,416","$65,416",
4R05-41052,City of Oxford,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$3,257,372","$3,257,372","$3,257,372",
4R05-41096,Claiborne County Human Resource Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,578,676","$1,578,676","$1,578,676",
4R05-41121,Natchez Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,544,071","$1,544,071","$1,544,071",
4R05-41183,"Aaron E. Henry Community Health Services Center,In",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,952,908","$1,952,908","$1,952,908",
4R05-41192,"Bolivar County Council On Aging, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,035,244","$2,035,244","$2,035,244",
4R05-44928,"DJ Transit, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$919,827","$919,827","$919,827",
4R05-44946,"Mount Zion Economic Community Center, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$463,318","$463,318","$463,318",
4R05-44948,Noxubee County Human Resource Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$184,201","$184,201","$184,201",
4R06-40913,Graham County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$521,487","$521,487","$521,487",
4R06-40915,Duplin County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$740,782","$740,782","$740,782",
4R06-40918,Wilkes Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,603,839","$1,603,839","$1,603,839",
4R06-40918,Wilkes Transportation Authority,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$60,686","$60,686","$60,686",
4R06-40921,Randolph County Senior Adult Association Inc.,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,486,880","$1,486,880","$1,486,880",
4R06-40921,Randolph County Senior Adult Association Inc.,Rural Reporter,Rural,DT,PT,Total,,,,,,,,,,,,,,,,"$125,899","$125,899","$125,899",
4R06-40929,Rockingham County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,691,819","$1,691,819","$1,691,819",
4R06-40929,Rockingham County Council on Aging,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$454,408","$454,408","$454,408",
4R06-40933,Sampson County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$837,877","$837,877","$837,877",
4R06-40934,Polk County Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$622,848","$622,848","$622,848",
4R06-40938,"Pender Adult Services, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$658,565","$658,565","$658,565",
4R06-40942,Lincoln County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,118,373","$1,118,373","$1,118,373",
4R06-40942,Lincoln County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$73,379","$73,379","$73,379",
4R06-40943,Johnston Co. Council on Aging Inc.,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,466,175","$2,466,175","$2,466,175",
4R06-40944,Carteret County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$979,237","$979,237","$979,237",
4R06-40944,Carteret County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$96,197","$96,197","$96,197",
4R06-40947,Gates County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$399,212","$399,212","$399,212",
4R06-40959,Washington County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$321,795","$321,795","$321,795",
4R06-40976,Madison County Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$541,901","$541,901","$541,901",
4R06-40983,Rutherford County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$859,628","$859,628","$859,628",
4R06-40983,Rutherford County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$132,018","$132,018","$132,018",
4R06-40984,Western Carolina Community Action,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$701,158","$701,158","$701,158",
4R06-40990,Martin County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$575,883","$575,883","$575,883",
4R06-40996,Caswell County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$411,434","$411,434","$411,434",
4R06-41004,Chatham Transit Network,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,498,622","$1,498,622","$1,498,622",
4R06-41004,Chatham Transit Network,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$133,268","$133,268","$133,268",
4R06-41010,Person County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$746,755","$746,755","$746,755",
4R06-41010,Person County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$78,994","$78,994","$78,994",
4R06-41028,Scotland County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$199,040","$199,040","$199,040",
4R06-41028,Scotland County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$90,880","$90,880","$90,880",
4R06-41029,Ashe County Transportation Authority Inc,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,212,958","$1,212,958","$1,212,958",
4R06-41029,Ashe County Transportation Authority Inc,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$50,731","$50,731","$50,731",
4R06-41031,Greene County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$307,377","$307,377","$307,377",
4R06-41034,"Beaufort County Developmental Center, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$830,954","$830,954","$830,954",
4R06-41038,Hyde County Private Non-Profit Transp. Corp. Inc.,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$337,982","$337,982","$337,982",
4R06-41043,Mitchell County Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$618,467","$618,467","$618,467",
4R06-41045,Dare County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$477,728","$477,728","$477,728",
4R06-41048,Kerr Area Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,109,466","$3,109,466","$3,109,466",
4R06-41048,Kerr Area Transportation Authority,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$187,858","$187,858","$187,858",
4R06-41058,Brunswick Transit System Inc.,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$729,279","$729,279","$729,279",
4R06-41064,Moore County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$871,872","$871,872","$871,872",
4R06-41064,Moore County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$80,572","$80,572","$80,572",
4R06-41066,Swain County  Focal Point on Aging Inc,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$165,821","$165,821","$165,821",
4R06-41066,Swain County  Focal Point on Aging Inc,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$157,752","$157,752","$157,752",
4R06-41069,Cherokee County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$463,755","$463,755","$463,755",
4R06-41069,Cherokee County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$84,536","$84,536","$84,536",
4R06-41082,Transp. Administration of Cleveland County. Inc,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,737,022","$1,737,022","$1,737,022",
4R06-41082,Transp. Administration of Cleveland County. Inc,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$111,465","$111,465","$111,465",
4R06-41111,Albemarle Regional Health Services,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,949,158","$1,949,158","$1,949,158",
4R06-41113,Anson County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$958,091","$958,091","$958,091",
4R06-41115,Transylvania County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$309,287","$309,287","$309,287",
4R06-41115,Transylvania County,Rural Reporter,Rural,DT,PT,Total,,,,,,,,,,,,,,,,"$53,361","$53,361","$53,361",
4R06-41119,Harnett County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,536,275","$1,536,275","$1,536,275",
4R06-41124,Richmond Interagency Transportation Inc.,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$571,965","$571,965","$571,965",
4R06-41127,AppalCart,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,095,984","$1,095,984","$1,095,984",
4R06-41127,AppalCart,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$2,987,202","$2,987,202","$2,987,202",
4R06-41130,Avery County Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$711,324","$711,324","$711,324",
4R06-41131,Choanoke Public Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,172,660","$1,172,660","$1,172,660",
4R06-41134,"Yadkin Valley Economic Development District, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,885,977","$3,885,977","$3,885,977",
4R06-41134,"Yadkin Valley Economic Development District, Inc.",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$323,632","$323,632","$323,632",
4R06-41137,Alleghany County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$443,173","$443,173","$443,173",
4R06-41143,Yancey County Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$428,144","$428,144","$428,144",
4R06-41150,Lee County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$823,431","$823,431","$823,431",
4R06-41160,Clay County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$590,259","$590,259","$590,259",
4R06-41162,Lenoir County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,135,455","$1,135,455","$1,135,455",
4R06-41166,Bladen County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$521,995","$521,995","$521,995",
4R06-41167,Jackson County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$539,672","$539,672","$539,672",
4R06-41167,Jackson County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$125,576","$125,576","$125,576",
4R06-41172,Columbus County,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$813,994","$813,994","$813,994",
4R06-41181,Stanly County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$980,294","$980,294","$980,294",
4R06-41187,Robeson County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,134,275","$1,134,275","$1,134,275",
4R06-41191,Macon County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$673,498","$673,498","$673,498",
4R06-41191,Macon County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$153,077","$153,077","$153,077",
4R06-44931,"City of Wilson, NC",Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$1,414,774","$1,414,774","$1,414,774",
4R06-44931,"City of Wilson, NC",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,067,598","$1,067,598","$1,067,598",
4R06-44947,County of Hyde,Rural Reporter,Rural,MB,PT,Total,,,,,,,,,,,,,,,,"$41,855","$41,855","$41,855",
4R06-44958,North Carolina Department of Transportation -- Ferry Division,Rural Reporter,Rural,FB,PT,Total,,,,,,,,,,,,,,,,"$365,768","$365,768","$365,768",
4R07-40235,"Aiken Area Council on Aging, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$941,362","$941,362","$941,362",
4R07-40952,Williamsburg County Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$915,502","$915,502","$915,502",
4R07-40952,Williamsburg County Transit System,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$414,675","$414,675","$414,675",
4R07-40974,Bamberg County Office On Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,880,427","$1,880,427","$1,880,427",
4R07-40988,Edgefield County Senior Citizens Council,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$894,901","$894,901","$894,901",
4R07-41002,Generations Unlimited,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,031,667","$1,031,667","$1,031,667",
4R07-41003,Fairfield County Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$751,119","$751,119","$751,119",
4R07-41022,Newberry County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$979,864","$979,864","$979,864",
4R07-41042,McCormick County Senior Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$433,205","$433,205","$433,205",
4R07-41146,Senior Services Incorporated of Chester County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$829,516","$829,516","$829,516",
4R08-40954,South Central Tennessee Development District,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$5,337,221","$5,337,221","$5,337,221",
4R08-40954,South Central Tennessee Development District,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,817,934","$1,817,934","$1,817,934",
4R08-40978,Upper-Cumberland Human Resource Agency ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$5,090,935","$5,090,935","$5,090,935",
4R08-40978,Upper-Cumberland Human Resource Agency ,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$672,034","$672,034","$672,034",
4R08-40989,Southeast Tennessee Human Resource Agency-Rural Division,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,673,874","$3,673,874","$3,673,874",
4R08-40989,Southeast Tennessee Human Resource Agency-Rural Division,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$70,601","$70,601","$70,601",
4R08-41020,Delta Human Resource Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,089,400","$2,089,400","$2,089,400",
4R08-41102,City of Gatlinburg,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,485,296","$1,485,296","$1,485,296",
4R08-41106,Northwest Tennessee Human Resource Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$5,424,841","$5,424,841","$5,424,841",
4R08-41136,Pigeon Forge Mass Transit,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$3,565,931","$3,565,931","$3,565,931",
4R08-41151,Southwest  Human Resource Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,793,054","$3,793,054","$3,793,054",
4R09-40958,Municipality of Orocovis,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$40,340","$40,340","$40,340",
4R09-40991,Municipality of Utuado,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$27,388","$27,388","$27,388",
4R09-41182,Municipality of Comerio,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$21,945","$21,945","$21,945",
4R09-41182,Municipality of Comerio,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$125,567","$125,567","$125,567",
4R09-44941,Municipality of Jayuya,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$99,145","$99,145","$99,145",
4R09-44942,Municipality of Coamo,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$7,748","$7,748","$7,748",
4R09-44942,Municipality of Coamo,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$73,958","$73,958","$73,958",
4R09-44943,Municipality of Vieques,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$51,097","$51,097","$51,097",
4R09-44976,Municipality of Patillas,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$85,706","$85,706","$85,706",
50001,City of Appleton,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$13,407",$0,$0,$139,$0,$0,$0,"$55,316",$0,$0,$0,"$68,862","$68,862",$0
50001,City of Appleton,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$93,912","$7,904","$41,594","$40,994",$0,$0,"$4,208","$26,975",$932,$0,"$391,635",$0,"$6,563",$0,"$614,717","$614,717",$0
50001,City of Appleton,Full Reporter,Urban,DR,PT,Total,$0,$0,"$93,912","$7,904","$41,594","$54,401",$562,$0,"$4,347","$26,975",$932,$0,"$1,843,856",$0,"$6,563",$0,"$2,081,046","$2,081,046","$1,300,293"
50001,City of Appleton,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$562,$0,$0,$0,$0,$0,"$204,221",$0,$0,$0,"$204,783","$204,783",$0
50001,City of Appleton,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,192,684",$0,$0,$0,"$1,192,684","$1,192,684",$0
50001,City of Appleton,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,$0,$0,$0,"$154,225",$0,$0,"$25,332",$0,$0,$0,$0,$0,"$6,638",$0,"$186,195","$186,195",$0
50001,City of Appleton,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$197,261","$21,158","$150,458","$164,397",$0,$0,"$28,968","$100,035","$179,446",$0,$0,$0,"$10,245",$0,"$851,968","$851,968",$0
50001,City of Appleton,Full Reporter,Urban,MB,DO,Total,"$1,930,898","$235,807","$628,183","$69,979","$1,182,580","$436,778","$418,422","$29,069","$419,473","$100,035","$179,446",$0,$0,$0,"$31,314",$0,"$5,661,984","$5,661,984",$0
50001,City of Appleton,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$335,541","$45,038","$123,907","$62,865","$2,200",$600,"$337,763",$0,$0,$0,$0,$0,"$6,519",$0,"$914,433","$914,433",$0
50001,City of Appleton,Full Reporter,Urban,MB,DO,Vehicle Operations,"$1,930,898","$235,807","$95,381","$3,783","$908,215","$55,291","$416,222","$28,469","$27,410",$0,$0,$0,$0,$0,"$7,912",$0,"$3,709,388","$3,709,388",$0
50001,City of Appleton,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,$0,$0,$0,$110,$0,$0,$187,$0,$0,$0,"$6,808",$0,$0,$0,"$7,105","$7,105",$0
50001,City of Appleton,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$1,087",$75,$187,$302,$0,$0,$300,$749,$750,$0,"$49,443",$0,$0,$0,"$52,893","$52,893",$0
50001,City of Appleton,Full Reporter,Urban,MB,PT,Total,$0,$0,"$1,087",$75,$187,$412,$0,$0,$487,$749,$750,$0,"$324,213",$0,$0,$0,"$327,960","$327,960",$0
50001,City of Appleton,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$25,289",$0,$0,$0,"$25,289","$25,289",$0
50001,City of Appleton,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$242,673",$0,$0,$0,"$242,673","$242,673",$0
50002,City of Green Bay,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,$67,$15,$28,$6,$0,$0,$93,$0,$0,$0,"$8,393",$0,$0,$0,"$8,602","$8,602",$0
50002,City of Green Bay,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$35,542","$5,131","$16,936","$3,514",$0,$0,"$1,595",$144,"$1,095",$0,"$290,396",$0,"$5,555",$0,"$359,908","$359,908",$0
50002,City of Green Bay,Full Reporter,Urban,DR,PT,Total,$0,$0,"$35,609","$5,146","$16,964","$3,520","$65,702",$1,"$1,688",$144,"$1,095",$0,"$836,777",$0,"$5,555",$0,"$972,201","$972,201","$972,201"
50002,City of Green Bay,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$1,$0,$0,$0,$0,"$113,305",$0,$0,$0,"$113,306","$113,306",$0
50002,City of Green Bay,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$65,702",$0,$0,$0,$0,$0,"$424,683",$0,$0,$0,"$490,385","$490,385",$0
50002,City of Green Bay,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$33,652","$7,541","$13,861","$3,237",$0,$0,"$46,186",$0,$0,$0,$0,$0,$125,$0,"$104,602","$104,602",$0
50002,City of Green Bay,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$184,939","$22,305","$82,563","$145,536",$0,$0,"$22,733","$102,752","$114,118",$0,$0,$0,"$70,807",$0,"$745,753","$745,753",$0
50002,City of Green Bay,Full Reporter,Urban,MB,DO,Total,"$2,179,762","$283,453","$1,002,316","$134,643","$1,536,976","$274,360","$543,164","$48,062","$391,625","$102,752","$114,118",$0,$0,$0,"$76,737",$0,"$6,687,968","$6,687,968",$0
50002,City of Green Bay,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$463,871","$69,219","$173,595","$19,858","$32,264",$90,"$297,529",$0,$0,$0,$0,$0,"$5,051",$0,"$1,061,477","$1,061,477",$0
50002,City of Green Bay,Full Reporter,Urban,MB,DO,Vehicle Operations,"$2,179,762","$283,453","$319,854","$35,578","$1,266,957","$105,729","$510,900","$47,972","$25,177",$0,$0,$0,$0,$0,$754,$0,"$4,776,136","$4,776,136",$0
50003,City of Kenosha,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,"$1,813",$226,$826,$0,$0,$0,"$1,885",$0,$0,$0,"$7,955",$0,$0,$0,"$12,705","$12,705",$0
50003,City of Kenosha,Full Reporter,Urban,DR,PT,General Administration,$0,$0,$918,$92,$409,$0,$0,$0,"$4,395",$600,$638,$0,"$51,262",$0,$0,$0,"$58,314","$58,314",$0
50003,City of Kenosha,Full Reporter,Urban,DR,PT,Total,$0,$0,"$2,731",$318,"$1,235",$0,$0,$0,"$6,280",$600,$638,$0,"$441,918",$0,$0,$0,"$453,720","$453,720","$453,720"
50003,City of Kenosha,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$94,482",$0,$0,$0,"$94,482","$94,482",$0
50003,City of Kenosha,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$288,219",$0,$0,$0,"$288,219","$288,219",$0
50003,City of Kenosha,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$48,402","$4,605","$21,771","$38,578",$0,$0,"$12,211",$0,$0,$0,$0,$0,$0,$0,"$125,567","$125,567",$0
50003,City of Kenosha,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$184,620","$12,394","$77,391","$144,191",$0,$0,"$3,558","$113,688","$215,879",$0,$0,$0,"$16,830",$0,"$768,551","$768,551",$0
50003,City of Kenosha,Full Reporter,Urban,MB,DO,Total,"$2,047,950","$274,165","$919,216","$113,438","$1,586,980","$407,432","$550,379","$54,210","$653,057","$113,688","$215,879",$0,$0,$0,"$16,830",$0,"$6,953,224","$6,953,224",$0
50003,City of Kenosha,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$498,986","$70,702","$147,543","$114,944","$5,081",$0,"$609,448",$0,$0,$0,$0,$0,$0,$0,"$1,446,704","$1,446,704",$0
50003,City of Kenosha,Full Reporter,Urban,MB,DO,Vehicle Operations,"$2,047,950","$274,165","$187,208","$25,737","$1,340,275","$109,719","$545,298","$54,210","$27,840",$0,$0,$0,$0,$0,$0,$0,"$4,612,402","$4,612,402",$0
50003,City of Kenosha,Full Reporter,Urban,SR,DO,Facility Maintenance,$0,$0,"$4,207",$74,"$1,734",$0,$0,$0,"$1,108",$0,$0,$0,$0,$0,$0,$0,"$7,123","$7,123",$0
50003,City of Kenosha,Full Reporter,Urban,SR,DO,General Administration,$0,$0,"$12,515","$1,086","$5,510",$0,$0,$0,"$2,140","$5,779","$44,960",$0,$0,$0,$0,$0,"$71,990","$71,990",$0
