NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
5R04-50394,Trailblazer Joint Powers Board,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50394,Trailblazer Joint Powers Board,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$244,580",$0,"$244,580"
5R04-50397,Hubbard County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50397,Hubbard County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$28,982",$0,"$28,982"
5R04-50397,Hubbard County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50397,Hubbard County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$28,069",$0,"$28,069"
5R04-50428,SEMCAC,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50428,SEMCAC,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$95,866",$0,"$95,866"
5R04-50430,"Fosston, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50430,"Fosston, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,524",$0,"$7,524"
5R04-50446,Wadena County Social Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50446,Wadena County Social Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$46,169",$0,"$46,169"
5R04-50446,Wadena County Social Services,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50446,Wadena County Social Services,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$7,047",$0,"$7,047"
5R04-50448,Watonwan County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50448,Watonwan County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$44,696",$0,"$44,696"
5R04-50450,"Cedar Valley Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50450,"Cedar Valley Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$197,601",$0,"$197,601"
5R04-50450,"Cedar Valley Services, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50450,"Cedar Valley Services, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$139,027",$0,"$139,027"
5R04-50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$3,384",$0,"$3,384"
5R04-50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$1,189",$0,"$1,189"
5R04-50474,"Tri-County Action Program, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50474,"Tri-County Action Program, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$60,147",$0,"$60,147"
5R04-50474,"Tri-County Action Program, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50474,"Tri-County Action Program, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$71,437",$0,"$71,437"
5R04-50489,Paul Bunyan Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50489,Paul Bunyan Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$63,174",$0,"$63,174"
5R04-50489,Paul Bunyan Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50489,Paul Bunyan Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$40,170",$0,"$40,170"
5R04-50504,Productive Alternatives,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50504,Productive Alternatives,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$56,034",$0,"$56,034"
5R04-50504,Productive Alternatives,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50504,Productive Alternatives,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$51,003",$0,"$51,003"
5R04-50510,"Three Rivers Community Action, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50510,"Three Rivers Community Action, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$91,380",$0,"$91,380"
5R04-50510,"Three Rivers Community Action, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50510,"Three Rivers Community Action, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$131,226",$0,"$131,226"
5R04-50520,"Arrowhead Economic Opportunity Agency, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-50520,"Arrowhead Economic Opportunity Agency, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$45,829",$0,"$45,829"
5R04-50520,"Arrowhead Economic Opportunity Agency, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-50520,"Arrowhead Economic Opportunity Agency, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$209,913",$0,"$209,913"
5R04-55314,Central Community Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-55314,Central Community Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$384,413",$0,"$384,413"
5R04-55314,Central Community Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-55314,Central Community Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$56,024",$0,"$56,024"
5R04-55320,Faribault-Martin Counties Joint Powers,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-55320,Faribault-Martin Counties Joint Powers,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$102,819",$0,"$102,819"
5R04-55320,Faribault-Martin Counties Joint Powers,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-55320,Faribault-Martin Counties Joint Powers,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$35,231",$0,"$35,231"
5R04-55325,Minnesota River Valley Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-55325,Minnesota River Valley Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$118,484",$0,"$118,484"
5R04-55325,Minnesota River Valley Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-55325,Minnesota River Valley Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$5,648",$0,"$5,648"
5R04-55326,"United Community Action Partnership, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R04-55326,"United Community Action Partnership, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$330,430",$0,"$330,430"
5R04-55326,"United Community Action Partnership, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R04-55326,"United Community Action Partnership, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$26,560",$0,"$26,560"
5R05-50164,Sandusky Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50164,Sandusky Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$57,543",$0,"$57,543"
5R05-50164,Sandusky Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50164,Sandusky Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$97,560",$0,"$97,560"
5R05-50255,Carroll County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50255,Carroll County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$67,360",$0,"$67,360"
5R05-50275,Knox Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50275,Knox Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$85,921",$0,"$85,921"
5R05-50275,Knox Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50275,Knox Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,$562,"$57,897","$58,459"
5R05-50278,Athens Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50278,Athens Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$152,$0,$152
5R05-50278,Athens Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50278,Athens Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$47,583",$0,"$47,583"
5R05-50284,Champaign Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50284,Champaign Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$31,602",$0,"$31,602"
5R05-50292,Bowling Green Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50292,Bowling Green Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$68,154",$0,"$68,154"
5R05-50293,Monroe County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50293,Monroe County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,125",$0,"$7,125"
5R05-50298,Ottawa County Transportation Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50298,Ottawa County Transportation Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$74,583",$0,"$74,583"
5R05-50316,Wilmington Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50316,Wilmington Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$327,915",$0,"$327,915"
5R05-50326,Geauga County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50326,Geauga County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$96,123",$0,"$96,123"
5R05-50341,South East Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50341,South East Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$45,988",$0,"$45,988"
5R05-50341,South East Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50341,South East Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$59,839",$0,"$59,839"
5R05-50343,Perry County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50343,Perry County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$90,359",$0,"$90,359"
5R05-50362,Huron County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50362,Huron County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$32,591","$45,377","$77,968"
5R05-50363,Scioto County/Access Scioto County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50363,Scioto County/Access Scioto County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$26,343",$0,"$26,343"
5R05-50377,Hancock Area Transportation Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50377,Hancock Area Transportation Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$40,284",$0,"$40,284"
5R05-50382,Ashland Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50382,Ashland Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$59,547",$0,"$59,547"
5R05-50388,Marion Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50388,Marion Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$78,681",$0,"$78,681"
5R05-50390,Ashtabula County Transportation System,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R05-50390,Ashtabula County Transportation System,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$27,443",$0,"$27,443"
5R05-50390,Ashtabula County Transportation System,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
5R05-50390,Ashtabula County Transportation System,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$25,514",$0,"$25,514"
5R05-50406,Lancaster Public Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50406,Lancaster Public Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$59,719",$0,"$59,719"
5R05-50406,Lancaster Public Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50406,Lancaster Public Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$20,614",$0,"$20,614"
5R05-50410,Fayette County Transportation Program,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50410,Fayette County Transportation Program,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,667",$0,"$12,667"
5R05-50410,Fayette County Transportation Program,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50410,Fayette County Transportation Program,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$1,606",$0,"$1,606"
5R05-50415,Greenville Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50415,Greenville Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$79,285","$70,910","$150,195"
5R05-50421,Morgan County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50421,Morgan County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$26,043",$0,"$26,043"
5R05-50424,Transportation for Logan County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50424,Transportation for Logan County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$24,646",$0,"$24,646"
5R05-50429,Chillicothe Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50429,Chillicothe Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$104,558",$0,"$104,558"
5R05-50429,Chillicothe Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50429,Chillicothe Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$54,754",$0,"$54,754"
5R05-50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$51,578",$0,"$51,578"
5R05-50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$1,250",$0,"$1,250"
5R05-50434,Pickaway Area Rural Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50434,Pickaway Area Rural Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$17,651",$0,"$17,651"
5R05-50434,Pickaway Area Rural Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50434,Pickaway Area Rural Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$3,634",$0,"$3,634"
5R05-50438,Logan Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50438,Logan Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$18,877",$0,"$18,877"
5R05-50440,Seneca-Crawford Area Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50440,Seneca-Crawford Area Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$63,049",$0,"$63,049"
5R05-50462,Harrison County Rural Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50462,Harrison County Rural Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$72,476",$0,"$72,476"
5R05-50464,Pike County/Community Action Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50464,Pike County/Community Action Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,093","$298,825","$303,918"
5R05-50464,Pike County/Community Action Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50464,Pike County/Community Action Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$2,560",$0,"$2,560"
5R05-50481,Columbiana County/Community Action Rural Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50481,Columbiana County/Community Action Rural Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$79,287",$0,"$79,287"
5R05-50481,Columbiana County/Community Action Rural Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R05-50481,Columbiana County/Community Action Rural Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$2,212",$0,"$2,212"
5R05-50497,Shelby Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-50497,Shelby Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$70,556",$0,"$70,556"
5R05-55324,Washington County Commissioners,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R05-55324,Washington County Commissioners,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$1,180",$0,"$1,180"
5R05-55324,Washington County Commissioners,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0,$0,$0
5R05-55324,Washington County Commissioners,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$8,003",$0,"$8,003"
5R05-55328,Horizons of Tuscarawas & Carroll Counties,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-55328,Horizons of Tuscarawas & Carroll Counties,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$110,207",$0,"$110,207"
5R05-55491,Morrow County Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R05-55491,Morrow County Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,282",$0,"$4,282"
5R06-50218,City of Rice Lake,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R06-50218,City of Rice Lake,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$31,753","$12,980","$44,733"
5R06-50220,City of Shawano,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R06-50220,City of Shawano,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$39,965","$165,267","$205,232"
5R06-50226,Dunn County Transit Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R06-50226,Dunn County Transit Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$40,503",$0,"$40,503"
5R06-50226,Dunn County Transit Commission,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0,$0,$0
5R06-50226,Dunn County Transit Commission,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$3,014",$0,"$3,014"
5R06-50229,City of Richland Center,Rural Reporter,Rural,DT,PT,Funds Expended on Capital,$0,$0,$0
5R06-50229,City of Richland Center,Rural Reporter,Rural,DT,PT,Funds Expended on Operations,"$37,714","$88,784","$126,498"
5R06-50235,City of Monroe,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R06-50235,City of Monroe,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$146,166","$77,317","$223,483"
5R06-50239,City of Black River Falls,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R06-50239,City of Black River Falls,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$96,826","$42,838","$139,664"
5R06-50257,City of Marshfield,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R06-50257,City of Marshfield,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$307,484","$48,272","$355,756"
5R06-50266,City of Viroqua,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R06-50266,City of Viroqua,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$107,237","$58,577","$165,814"
5R06-50277,Village of Plover,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0,$0,$0
5R06-50277,Village of Plover,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$41,309","$37,866","$79,175"
5R06-50286,Grant County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0,$0,$0
5R06-50286,Grant County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$8,272",$657,"$8,929"
